transaction_id,customer_id,region,category,channel,amount,quantity,discount,promo,event_date
29822,2394,EMEA,fashion,online,56.96,7,0.179,bundle,2024-11-28
29823,1115,AMER,grocery,online,40.39,8,0.197,bundle,2024-02-21
29824,2158,APAC,home,mobile,47.44,7,0.150,none,2024-03-04
29825,1717,AMER,fashion,retail,84.03,5,0.079,none,2024-03-20
29826,2181,AMER,fashion,online,35.29,6,0.202,coupon,2024-11-18
29827,1151,APAC,sports,online,143.58,5,0.210,none,2024-07-07
29828,1995,LATAM,grocery,mobile,94.29,1,0.095,none,2024-10-09
29829,1606,AMER,fashion,online,92.93,6,0.045,coupon,2024-07-21
29830,1334,APAC,home,online,57.58,1,0.080,bundle,2024-05-10
29831,1577,AMER,home,mobile,162.47,8,0.166,none,2024-05-10
29832,1886,LATAM,sports,online,78.86,3,0.089,loyalty,2024-12-16
29833,1447,LATAM,electronics,online,31.18,4,0.059,coupon,2024-03-13
29834,2434,APAC,grocery,retail,36.51,4,0.192,bundle,2024-09-04
29835,1902,AMER,home,retail,40.33,8,0.120,loyalty,2024-07-04
29836,1095,APAC,toys,retail,49.06,4,0.159,none,2024-10-17
29837,2013,APAC,electronics,online,43.29,6,0.150,none,2024-09-12
29838,2259,AMER,sports,partner,102.21,4,0.039,loyalty,2024-07-27
29839,1553,LATAM,fashion,mobile,63.72,2,0.101,none,2024-05-11
29840,2295,EMEA,sports,online,36.40,8,0.240,none,2024-04-17
29841,1750,LATAM,grocery,online,41.25,4,0.044,none,2024-11-22
29842,1078,APAC,electronics,online,38.45,2,0.022,loyalty,2024-08-07
29843,2123,AMER,home,mobile,82.35,2,0.102,loyalty,2024-03-25
29844,2239,EMEA,sports,online,52.46,2,0.176,bundle,2024-07-12
29845,2406,EMEA,electronics,retail,56.09,5,0.182,coupon,2024-11-19
29846,1384,LATAM,fashion,retail,44.37,6,0.239,none,2024-05-06
29847,2388,LATAM,electronics,retail,62.14,1,0.016,none,2024-10-11
29848,1760,LATAM,grocery,online,51.12,3,0.219,loyalty,2024-06-10
29849,1582,AMER,grocery,retail,91.98,7,0.241,coupon,2024-09-25
29850,2041,LATAM,home,retail,104.19,1,0.066,none,2024-11-02
29851,1266,AMER,grocery,retail,49.46,3,0.031,bundle,2024-09-12
29852,1803,LATAM,electronics,online,40.74,5,0.241,coupon,2024-07-05
29853,1334,APAC,home,online,18.79,1,0.108,none,2024-07-09
29854,1951,LATAM,fashion,online,91.25,5,0.006,coupon,2024-05-14
29855,1363,EMEA,electronics,retail,71.89,3,0.212,loyalty,2024-01-04
29856,2415,AMER,sports,partner,36.63,2,0.106,none,2024-05-24
29857,1145,AMER,toys,retail,86.02,6,0.073,bundle,2024-04-09
29858,1214,EMEA,grocery,online,113.97,5,0.143,none,2024-04-08
29859,2448,APAC,home,online,27.57,4,0.161,bundle,2024-12-23
29860,2204,AMER,fashion,retail,41.68,3,0.037,none,2024-09-26
29861,1018,APAC,grocery,retail,32.38,5,0.018,none,2024-04-08
29862,1101,AMER,home,retail,25.97,4,0.045,coupon,2024-10-06
29863,1212,LATAM,home,partner,132.67,6,0.222,coupon,2024-09-25
29864,1902,AMER,home,online,53.78,6,0.024,none,2024-08-11
29865,2091,LATAM,electronics,online,63.06,4,0.158,bundle,2024-07-10
29866,2009,LATAM,home,partner,100.64,1,0.010,coupon,2024-12-15
29867,1758,AMER,sports,retail,64.04,3,0.190,loyalty,2024-08-12
29868,1063,AMER,fashion,online,55.91,7,0.046,none,2024-08-14
29869,1256,LATAM,sports,mobile,57.11,5,0.169,none,2024-10-19
29870,1999,EMEA,grocery,online,73.22,3,0.142,coupon,2024-05-12
29871,2004,LATAM,grocery,online,22.55,8,0.028,none,2024-02-18
29872,1689,LATAM,grocery,retail,23.04,1,0.156,coupon,2024-10-12
29873,2339,AMER,electronics,retail,64.73,2,0.184,none,2024-11-16
29874,1371,AMER,sports,retail,60.77,8,0.053,loyalty,2024-07-27
29875,1937,APAC,fashion,online,36.80,2,0.116,none,2024-02-09
29876,2401,LATAM,sports,retail,19.28,4,0.216,none,2024-03-02
29877,1976,AMER,grocery,online,57.09,7,0.113,none,2024-01-23
29878,2116,LATAM,sports,retail,39.50,2,0.149,coupon,2024-02-02
29879,1706,EMEA,fashion,retail,59.74,3,0.164,loyalty,2024-05-24
29880,1372,APAC,toys,online,40.39,3,0.189,none,2024-10-25
29881,1041,APAC,grocery,online,84.17,7,0.226,loyalty,2024-04-28
29882,2431,LATAM,sports,online,60.99,6,0.178,loyalty,2024-07-16
29883,1349,APAC,grocery,online,26.40,7,0.140,none,2024-09-06
29884,1209,AMER,home,retail,91.24,6,0.243,coupon,2024-02-07
29885,1798,AMER,home,online,31.75,4,0.138,coupon,2024-08-18
29886,2478,AMER,fashion,online,44.19,6,0.050,none,2024-08-04
29887,1539,LATAM,toys,online,30.39,5,0.248,none,2024-04-18
29888,2294,EMEA,electronics,online,38.26,8,0.244,none,2024-02-28
29889,1261,APAC,home,online,46.22,1,0.109,bundle,2024-03-02
29890,2303,EMEA,electronics,online,36.15,2,0.012,bundle,2024-12-28
29891,2107,APAC,home,mobile,110.17,1,0.204,none,2024-04-01
29892,1776,APAC,grocery,online,46.19,5,0.088,none,2024-11-12
29893,1143,LATAM,sports,retail,37.62,2,0.163,loyalty,2024-09-14
29894,1952,EMEA,home,mobile,57.90,5,0.184,none,2024-08-04
29895,1494,AMER,sports,retail,48.68,7,0.186,none,2024-08-20
29896,2331,APAC,grocery,online,51.13,4,0.164,coupon,2024-05-25
29897,2147,LATAM,grocery,retail,84.25,7,0.127,coupon,2024-07-16
29898,1326,AMER,electronics,mobile,69.33,8,0.237,none,2024-05-03
29899,1084,AMER,electronics,retail,106.86,1,0.097,none,2024-12-23
29900,1809,APAC,sports,retail,84.08,3,0.152,none,2024-04-02
29901,2410,EMEA,grocery,retail,63.28,4,0.245,none,2024-02-25
29902,1177,LATAM,fashion,mobile,74.75,5,0.051,none,2024-04-01
29903,2460,AMER,home,online,67.47,6,0.118,bundle,2024-09-18
29904,1319,EMEA,electronics,online,27.61,8,0.032,none,2024-10-27
29905,2445,APAC,fashion,retail,69.03,5,0.214,none,2024-01-01
29906,2394,EMEA,toys,online,70.20,4,0.151,coupon,2024-03-11
29907,1017,AMER,grocery,retail,53.89,6,0.182,none,2024-12-06
29908,1133,EMEA,electronics,retail,36.45,4,0.236,bundle,2024-07-25
29909,1182,EMEA,grocery,retail,30.58,5,0.197,none,2024-07-23
29910,2372,AMER,toys,online,40.05,5,0.056,loyalty,2024-01-04
29911,2326,LATAM,home,retail,105.74,4,0.227,none,2024-09-03
29912,2080,LATAM,electronics,retail,34.69,4,0.094,none,2024-07-13
29913,2096,LATAM,fashion,online,54.84,3,0.120,coupon,2024-07-25
29914,1929,LATAM,home,online,30.24,8,0.078,coupon,2024-04-06
29915,1292,LATAM,fashion,partner,72.27,8,0.136,none,2024-01-19
29916,1903,LATAM,home,online,32.79,3,0.163,none,2024-11-10
29917,1812,EMEA,fashion,partner,55.11,7,0.119,none,2024-10-02
29918,2322,AMER,home,online,72.72,8,0.062,none,2024-05-18
29919,2192,APAC,grocery,online,67.19,7,0.161,none,2024-11-11
29920,2353,AMER,sports,online,58.06,3,0.125,bundle,2024-05-03
29921,2319,AMER,sports,online,49.35,1,0.127,none,2024-01-07
29922,2052,LATAM,electronics,online,70.05,1,0.105,none,2024-12-25
29923,2415,AMER,electronics,online,45.68,8,0.113,bundle,2024-05-16
29924,2318,AMER,fashion,retail,28.12,1,0.246,bundle,2024-03-13
29925,1958,APAC,electronics,retail,69.77,1,0.176,none,2024-08-11
29926,1362,AMER,electronics,online,30.06,7,0.044,none,2024-09-23
29927,1850,APAC,electronics,partner,84.95,1,0.147,none,2024-09-20
29928,1830,EMEA,toys,online,31.22,2,0.169,none,2024-02-19
29929,2349,APAC,grocery,online,37.76,8,0.146,none,2024-02-05
29930,1917,LATAM,electronics,online,107.75,2,0.224,bundle,2024-10-15
29931,2094,AMER,fashion,online,101.15,8,0.032,coupon,2024-01-18
29932,1532,APAC,fashion,retail,43.00,1,0.190,none,2024-03-08
29933,1787,APAC,grocery,retail,27.71,6,0.071,coupon,2024-08-10
29934,1646,APAC,home,online,91.06,2,0.130,none,2024-06-20
29935,1418,LATAM,grocery,partner,97.93,7,0.152,coupon,2024-11-02
29936,1435,AMER,grocery,online,23.15,6,0.137,coupon,2024-12-10
29937,1035,EMEA,electronics,online,129.80,1,0.229,coupon,2024-08-25
29938,1400,EMEA,home,online,117.13,2,0.002,coupon,2024-06-02
29939,2155,APAC,home,retail,42.06,8,0.059,none,2024-07-12
29940,1873,EMEA,home,retail,142.67,4,0.113,none,2024-04-26
29941,1202,APAC,home,online,66.99,8,0.025,none,2024-05-02
29942,2230,LATAM,home,online,45.73,8,0.096,none,2024-06-22
29943,1353,EMEA,grocery,retail,157.87,4,0.035,none,2024-12-05
29944,1056,LATAM,home,mobile,27.40,1,0.220,none,2024-04-25
29945,1867,AMER,sports,mobile,46.78,8,0.140,loyalty,2024-06-22
29946,1795,EMEA,home,retail,44.47,7,0.128,none,2024-03-16
29947,1494,AMER,electronics,retail,21.57,7,0.062,none,2024-12-26
29948,2082,APAC,fashion,online,155.37,3,0.195,none,2024-09-19
29949,2471,APAC,electronics,retail,72.15,7,0.153,coupon,2024-08-01
29950,2241,APAC,fashion,mobile,24.16,1,0.033,none,2024-05-11
29951,1200,EMEA,fashion,online,66.05,6,0.090,loyalty,2024-02-28
29952,1096,EMEA,sports,online,34.70,6,0.145,none,2024-03-13
29953,1787,APAC,grocery,retail,16.58,6,0.159,none,2024-10-23
29954,2331,APAC,fashion,online,54.68,5,0.043,bundle,2024-03-25
29955,1315,AMER,home,online,12.41,4,0.047,none,2024-07-26
29956,1720,AMER,grocery,retail,58.62,8,0.200,none,2024-11-03
29957,1603,EMEA,toys,online,85.98,2,0.030,none,2024-09-02
29958,1694,APAC,home,retail,32.05,2,0.135,loyalty,2024-03-12
29959,1742,AMER,fashion,partner,48.20,4,0.074,bundle,2024-01-21
29960,2156,AMER,fashion,retail,62.36,4,0.078,none,2024-04-24
29961,2264,LATAM,grocery,retail,29.60,6,0.115,bundle,2024-01-25
29962,1685,AMER,grocery,retail,48.40,1,0.235,none,2024-01-27
29963,1677,EMEA,toys,retail,36.07,2,0.075,none,2024-01-09
29964,1113,EMEA,electronics,retail,66.85,1,0.112,none,2024-09-09
29965,1784,EMEA,sports,online,41.43,5,0.003,none,2024-05-07
29966,1220,LATAM,grocery,online,76.90,1,0.010,none,2024-09-23
29967,2075,LATAM,fashion,online,39.59,7,0.201,none,2024-04-19
29968,2456,APAC,sports,online,57.16,5,0.242,none,2024-04-10
29969,1891,APAC,grocery,online,107.10,7,0.202,bundle,2024-06-13
29970,1115,AMER,home,mobile,56.81,7,0.146,none,2024-12-25
29971,2444,EMEA,sports,retail,25.82,8,0.152,none,2024-07-24
29972,1772,EMEA,electronics,retail,124.08,6,0.005,bundle,2024-12-17
29973,1256,LATAM,grocery,online,25.23,3,0.247,none,2024-07-22
29974,1952,EMEA,home,online,45.56,1,0.005,none,2024-03-02
29975,2350,APAC,toys,online,97.13,3,0.205,none,2024-11-27
29976,1150,LATAM,sports,online,74.30,5,0.217,none,2024-10-13
29977,2207,APAC,grocery,online,32.65,6,0.066,none,2024-05-19
29978,1571,EMEA,toys,partner,43.71,1,0.216,coupon,2024-03-18
29979,1274,LATAM,electronics,online,89.31,8,0.217,none,2024-06-16
29980,1202,APAC,toys,online,41.17,5,0.191,none,2024-02-20
29981,1249,EMEA,electronics,retail,74.68,8,0.081,coupon,2024-09-16
29982,2372,AMER,fashion,online,52.21,8,0.003,none,2024-05-14
29983,1594,LATAM,fashion,retail,30.20,5,0.188,none,2024-01-17
29984,1964,EMEA,electronics,online,75.64,2,0.148,none,2024-01-03
29985,1014,EMEA,grocery,online,79.53,4,0.020,loyalty,2024-12-16
29986,1810,LATAM,sports,retail,21.94,6,0.139,none,2024-06-17
29987,1437,EMEA,sports,mobile,54.48,8,0.157,none,2024-05-10
29988,2011,AMER,electronics,retail,103.47,5,0.135,none,2024-08-22
29989,1473,LATAM,sports,retail,42.88,6,0.205,none,2024-11-19
29990,1638,EMEA,toys,online,46.52,1,0.022,bundle,2024-02-02
29991,2375,AMER,electronics,retail,110.58,8,0.207,none,2024-06-25
29992,1556,AMER,toys,retail,101.51,5,0.063,none,2024-07-17
29993,1265,APAC,electronics,online,53.78,5,0.020,loyalty,2024-06-12
29994,1863,EMEA,fashion,retail,43.26,2,0.155,bundle,2024-03-02
29995,1877,LATAM,home,mobile,28.15,8,0.097,bundle,2024-10-23
29996,1714,APAC,fashion,retail,36.14,5,0.123,coupon,2024-02-08
29997,2038,LATAM,fashion,online,50.20,3,0.191,coupon,2024-03-16
29998,1425,EMEA,electronics,online,56.75,2,0.098,none,2024-05-16
29999,1599,APAC,grocery,partner,27.25,7,0.031,none,2024-10-18
30000,2403,LATAM,home,retail,64.00,4,0.019,none,2024-12-05
30001,2259,AMER,home,online,40.73,8,0.015,bundle,2024-07-08
30002,1682,EMEA,home,online,57.78,8,0.104,none,2024-06-23
30003,2374,LATAM,toys,retail,26.48,2,0.201,coupon,2024-08-12
30004,1500,EMEA,fashion,retail,46.01,3,0.055,none,2024-02-10
30005,1899,APAC,toys,online,106.29,1,0.026,bundle,2024-10-01
30006,1477,APAC,grocery,retail,43.54,7,0.141,coupon,2024-01-18
30007,1267,EMEA,fashion,partner,43.54,6,0.104,none,2024-10-26
30008,1916,AMER,fashion,online,98.10,4,0.142,coupon,2024-06-28
30009,1851,EMEA,electronics,online,54.17,2,0.111,coupon,2024-12-13
30010,2401,LATAM,home,retail,39.60,4,0.185,bundle,2024-03-23
30011,1646,APAC,grocery,retail,49.88,7,0.226,bundle,2024-09-18
30012,1950,LATAM,sports,mobile,113.38,8,0.156,bundle,2024-08-06
30013,2072,AMER,toys,mobile,47.07,2,0.083,none,2024-02-19
30014,1673,AMER,home,online,57.75,6,0.154,loyalty,2024-12-13
30015,1469,EMEA,home,online,22.17,2,0.185,coupon,2024-06-13
30016,1332,APAC,grocery,online,89.50,4,0.216,coupon,2024-06-22
30017,2273,APAC,electronics,online,49.34,5,0.081,none,2024-03-01
30018,1072,LATAM,grocery,retail,82.23,5,0.142,bundle,2024-07-12
30019,1920,LATAM,home,retail,28.29,1,0.204,none,2024-11-19
30020,1978,AMER,home,retail,26.78,4,0.229,bundle,2024-10-09
30021,1504,AMER,home,partner,107.42,1,0.072,loyalty,2024-08-16
30022,1548,EMEA,home,online,53.64,3,0.137,bundle,2024-10-22
30023,2160,LATAM,grocery,online,27.86,2,0.179,bundle,2024-11-19
30024,2364,APAC,electronics,retail,67.61,5,0.230,bundle,2024-11-20
30025,1583,AMER,electronics,retail,38.43,4,0.138,loyalty,2024-07-20
30026,1831,APAC,sports,mobile,117.36,2,0.052,none,2024-04-13
30027,1691,LATAM,electronics,retail,21.72,3,0.194,none,2024-07-09
30028,1336,APAC,toys,online,88.64,8,0.157,none,2024-08-26
30029,1830,EMEA,grocery,online,49.37,3,0.201,coupon,2024-06-09
30030,2448,APAC,electronics,online,63.38,8,0.143,none,2024-01-05
30031,1815,APAC,home,retail,164.09,1,0.159,none,2024-06-17
30032,1987,AMER,electronics,retail,86.94,7,0.025,coupon,2024-07-24
30033,2377,AMER,home,retail,69.60,2,0.059,coupon,2024-09-06
30034,1163,AMER,grocery,online,171.92,8,0.103,coupon,2024-12-26
30035,2413,AMER,home,partner,78.94,7,0.058,none,2024-07-19
30036,1025,EMEA,electronics,online,74.07,1,0.075,none,2024-08-07
30037,1091,EMEA,grocery,online,40.71,2,0.001,none,2024-06-11
30038,1707,APAC,home,retail,27.85,1,0.079,coupon,2024-01-18
30039,2244,LATAM,electronics,retail,54.79,1,0.215,none,2024-07-24
30040,2073,AMER,sports,retail,38.16,7,0.133,bundle,2024-03-05
30041,1989,LATAM,home,retail,75.79,8,0.156,coupon,2024-12-23
30042,1622,LATAM,toys,retail,47.58,7,0.173,none,2024-06-25
30043,2117,EMEA,electronics,online,74.30,5,0.079,coupon,2024-03-07
30044,2102,APAC,home,mobile,133.52,3,0.208,bundle,2024-09-25
30045,2012,APAC,sports,partner,72.12,1,0.073,bundle,2024-04-07
30046,2058,LATAM,fashion,retail,50.49,7,0.046,none,2024-04-12
30047,1508,LATAM,electronics,retail,56.00,3,0.185,bundle,2024-05-18
30048,1673,AMER,home,online,69.19,1,0.108,none,2024-04-19
30049,2419,LATAM,electronics,online,21.70,2,0.050,loyalty,2024-08-16
30050,1178,EMEA,sports,online,53.28,1,0.246,none,2024-02-22
30051,1957,AMER,home,mobile,53.32,4,0.108,none,2024-10-10
30052,1364,EMEA,grocery,partner,115.56,4,0.172,none,2024-05-23
30053,1421,APAC,grocery,mobile,41.29,1,0.081,none,2024-10-08
30054,1790,AMER,fashion,retail,64.85,4,0.160,none,2024-09-19
30055,2192,APAC,toys,online,114.67,2,0.245,none,2024-02-10
30056,1883,LATAM,electronics,retail,34.24,8,0.143,none,2024-10-28
30057,1588,LATAM,electronics,online,141.74,4,0.087,none,2024-09-04
30058,1716,LATAM,toys,retail,140.40,5,0.079,coupon,2024-02-22
30059,1680,LATAM,toys,mobile,53.55,6,0.208,none,2024-07-12
30060,1443,EMEA,home,online,37.82,6,0.189,coupon,2024-05-22
30061,1929,LATAM,grocery,online,39.47,5,0.174,none,2024-04-16
30062,1058,LATAM,home,online,81.14,2,0.032,none,2024-03-09
30063,1952,EMEA,toys,online,20.51,8,0.025,coupon,2024-01-28
30064,2079,EMEA,grocery,online,107.51,6,0.166,none,2024-10-02
30065,1446,AMER,grocery,retail,69.89,7,0.170,none,2024-04-06
30066,1875,EMEA,home,mobile,150.05,6,0.124,loyalty,2024-10-20
30067,1021,AMER,fashion,retail,135.44,5,0.193,bundle,2024-10-06
30068,2055,AMER,fashion,retail,46.74,8,0.006,none,2024-09-12
30069,1470,LATAM,home,online,50.31,5,0.017,none,2024-10-17
30070,1975,EMEA,home,online,74.33,7,0.218,none,2024-02-03
30071,1439,LATAM,grocery,online,88.70,2,0.018,none,2024-10-22
30072,1787,APAC,home,mobile,89.48,7,0.089,none,2024-12-18
30073,2089,EMEA,grocery,retail,42.30,2,0.206,none,2024-10-24
30074,1793,LATAM,electronics,retail,66.69,7,0.016,none,2024-10-10
30075,1808,APAC,grocery,online,32.62,2,0.180,none,2024-09-02
30076,1814,AMER,toys,online,117.16,7,0.195,bundle,2024-10-27
30077,1904,APAC,grocery,online,73.99,3,0.036,none,2024-06-21
30078,1773,LATAM,grocery,retail,83.10,1,0.027,coupon,2024-11-26
30079,1117,LATAM,toys,retail,54.45,2,0.060,none,2024-06-28
30080,1082,EMEA,toys,retail,127.69,8,0.222,none,2024-06-23
30081,2039,EMEA,toys,partner,101.83,7,0.190,bundle,2024-12-25
30082,2166,AMER,grocery,retail,79.86,3,0.130,none,2024-10-02
30083,1523,LATAM,electronics,mobile,89.28,8,0.175,none,2024-11-27
30084,1261,APAC,home,retail,60.67,8,0.081,coupon,2024-01-26
30085,2437,LATAM,grocery,online,20.69,2,0.064,bundle,2024-08-16
30086,1495,LATAM,grocery,online,37.85,7,0.164,loyalty,2024-04-28
30087,1912,APAC,home,retail,44.94,5,0.186,bundle,2024-01-16
30088,1323,EMEA,fashion,mobile,66.68,7,0.216,none,2024-05-28
30089,2245,APAC,grocery,retail,43.55,4,0.064,none,2024-06-13
30090,1106,AMER,electronics,online,57.38,7,0.117,none,2024-11-25
30091,2065,EMEA,home,partner,106.10,2,0.230,none,2024-11-05
30092,2217,LATAM,sports,mobile,30.17,6,0.083,coupon,2024-11-07
30093,1956,APAC,electronics,retail,64.45,5,0.073,coupon,2024-12-09
30094,2095,EMEA,home,retail,82.37,2,0.131,coupon,2024-04-25
30095,2401,LATAM,grocery,online,62.14,4,0.183,coupon,2024-04-22
30096,1006,AMER,home,online,110.07,3,0.063,none,2024-02-22
30097,1360,APAC,sports,retail,32.50,5,0.207,none,2024-08-10
30098,1600,AMER,fashion,online,34.05,1,0.121,none,2024-10-05
30099,1486,LATAM,electronics,online,38.09,4,0.102,none,2024-08-19
30100,1531,EMEA,grocery,partner,32.02,6,0.127,bundle,2024-10-17
30101,1635,APAC,home,online,18.75,8,0.143,bundle,2024-02-16
30102,1671,APAC,grocery,retail,22.74,6,0.135,none,2024-09-14
30103,2298,APAC,grocery,online,50.18,6,0.029,none,2024-10-12
30104,1476,APAC,fashion,mobile,79.23,7,0.001,none,2024-02-28
30105,2267,AMER,grocery,online,25.14,8,0.145,loyalty,2024-10-05
30106,1051,EMEA,electronics,online,33.62,7,0.158,bundle,2024-01-28
30107,1675,LATAM,grocery,mobile,24.68,2,0.223,coupon,2024-09-22
30108,1175,AMER,electronics,online,41.63,5,0.145,none,2024-01-08
30109,1331,AMER,sports,retail,81.10,1,0.122,none,2024-01-07
30110,1646,APAC,fashion,retail,74.57,8,0.153,bundle,2024-01-28
30111,1725,APAC,fashion,partner,57.21,7,0.036,none,2024-10-20
30112,1114,APAC,fashion,mobile,50.90,1,0.109,none,2024-08-17
30113,1681,LATAM,home,online,132.78,5,0.099,none,2024-11-16
30114,2076,AMER,sports,online,179.50,7,0.174,none,2024-05-18
30115,1003,APAC,electronics,online,94.21,3,0.179,none,2024-09-20
30116,1718,EMEA,electronics,online,77.99,7,0.070,none,2024-05-04
30117,1714,APAC,electronics,retail,37.37,1,0.075,bundle,2024-07-18
30118,1689,LATAM,home,online,62.56,2,0.150,none,2024-04-25
30119,1528,EMEA,grocery,online,53.73,4,0.133,none,2024-05-19
30120,2007,LATAM,grocery,online,59.67,6,0.249,coupon,2024-01-06
30121,2135,EMEA,home,mobile,61.83,6,0.137,bundle,2024-03-28
30122,2154,APAC,grocery,online,204.44,2,0.139,none,2024-03-05
30123,1430,EMEA,fashion,retail,42.20,5,0.201,coupon,2024-03-26
30124,1880,LATAM,toys,online,34.13,4,0.012,loyalty,2024-03-24
30125,1776,APAC,electronics,online,68.59,2,0.234,coupon,2024-11-08
30126,2274,APAC,home,online,17.15,1,0.058,none,2024-12-24
30127,2080,LATAM,grocery,online,42.78,2,0.161,bundle,2024-05-07
30128,1391,LATAM,toys,online,103.34,1,0.201,bundle,2024-06-21
30129,1671,APAC,electronics,retail,136.15,6,0.057,none,2024-03-18
30130,2400,EMEA,sports,retail,70.79,2,0.136,none,2024-08-21
30131,2071,APAC,home,mobile,86.04,5,0.057,loyalty,2024-12-05
30132,1770,AMER,electronics,retail,49.84,2,0.116,none,2024-11-14
30133,1429,APAC,grocery,online,78.81,5,0.149,loyalty,2024-11-23
30134,1146,LATAM,electronics,online,35.00,5,0.187,coupon,2024-04-23
30135,2181,AMER,sports,retail,23.64,5,0.131,none,2024-03-18
30136,1613,EMEA,toys,retail,60.37,5,0.212,none,2024-07-16
30137,1233,AMER,grocery,online,27.52,3,0.016,none,2024-06-21
30138,2485,AMER,electronics,online,42.71,2,0.054,loyalty,2024-09-26
30139,2047,AMER,electronics,retail,24.48,3,0.016,loyalty,2024-10-17
30140,1257,APAC,grocery,online,79.52,8,0.129,none,2024-03-03
30141,1002,EMEA,home,online,107.28,5,0.234,coupon,2024-01-22
30142,1146,LATAM,home,online,22.41,4,0.118,none,2024-05-15
30143,1940,APAC,fashion,online,59.86,7,0.237,bundle,2024-05-20
30144,2407,EMEA,electronics,online,29.24,3,0.071,bundle,2024-08-01
30145,1713,EMEA,home,online,34.28,2,0.243,loyalty,2024-08-19
30146,1341,EMEA,toys,online,39.22,7,0.101,none,2024-09-08
30147,2355,EMEA,electronics,mobile,36.74,1,0.065,none,2024-08-01
30148,2020,AMER,fashion,retail,34.94,7,0.079,none,2024-02-10
30149,1791,LATAM,grocery,retail,52.70,2,0.150,none,2024-09-21
30150,1466,AMER,sports,online,71.21,5,0.078,none,2024-12-19
30151,1282,LATAM,grocery,retail,76.77,3,0.119,none,2024-12-14
30152,2102,APAC,fashion,retail,45.28,1,0.222,coupon,2024-10-09
